id,informativeness,naturalness,quality,gptscore_gpt2-large_src_hypo,bartscore_facebook/bart-large-cnn_src_hypo,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_P,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_R,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_F,rouge-1-p_ref_hypo,rouge-1-r_ref_hypo,rouge-1-f_ref_hypo,rouge-2-p_ref_hypo,rouge-2-r_ref_hypo,rouge-2-f_ref_hypo,rouge-l-p_ref_hypo,rouge-l-r_ref_hypo,rouge-l-f_ref_hypo,meteor_ref_hypo,bleu_ref_hypo,moverscore_default_ref_hypo,unieval_fact_consistency_src_hypo,unieval_summarization_coherence_src_hypo,unieval_summarization_consistency_src_hypo,unieval_summarization_fluency_src_hypo,unieval_summarization_overall_src_hypo
442,5.5,5.0,5.5,-2.8212058544158936,-2.9799187183380127,[0.7588539123535156],[0.7545353174209595],[0.7566884160041809],[0.5454545454545454],[0.5],[0.5217391254442345],[0.1],[0.07692307692307693],[0.08695651682419688],[0.2727272727272727],[0.25],[0.26086956022684316],[0.36192602040816324],[1.1640469867513693e-231],[0.45250921695249846],0.9028091567972448,0.978390960652571,0.9793137799370595,0.9218818874116088,0.9598622093337464
443,6.0,5.0,3.5,-3.935123443603516,-3.4472880363464355,[0.8223181366920471],[0.7959147691726685],[0.8089010715484619],[0.5555555555555556],[0.625],[0.5882352891349482],[0.25],[0.2857142857142857],[0.266666661688889],[0.5555555555555556],[0.625],[0.5882352891349482],[0.6859756097560975],[0],[0.7114680293818674],0.915029843139462,0.9753312785325929,0.9808640272617848,0.011035235240548922,0.6557435136783089
444,6.0,6.0,6.0,-1.260218858718872,-1.8235204219818115,"[0.6367661952972412, 0.6573647260665894]","[0.6742090582847595, 0.716733992099762]","[0.654952883720398, 0.6857667565345764]","[0.2857142857142857, 0.2857142857142857]","[0.4, 0.4]","[0.33333332847222225, 0.33333332847222225]","[0.14285714285714285, 0.14285714285714285]","[0.2, 0.2]","[0.1666666618055557, 0.1666666618055557]","[0.2857142857142857, 0.2857142857142857]","[0.4, 0.4]","[0.33333332847222225, 0.33333332847222225]","[0.5009920634920636, 0.6194444444444446]","[0, 9.412234823955334e-232]","[0.38046008763601413, 0.39016091123046137]",0.9499732179234502,0.9729213774058291,0.9757293228677894,0.687295665353159,0.8786487885422591
445,6.0,5.5,6.0,-1.6933014392852783,-1.4754440784454346,[0.8917185068130493],[0.9007591605186462],[0.8962160348892212],[0.75],[0.75],[0.749999995],[0.42857142857142855],[0.42857142857142855],[0.4285714235714286],[0.75],[0.75],[0.749999995],[0.6944444444444445],[0],[0.7848814350852061],0.9523937735007842,0.9813716367033753,0.9835562365514676,0.8946926222336903,0.9532068318295112
446,6.0,4.0,3.0,-2.6107707023620605,-2.4754462242126465,[0.8968437910079956],[0.9318110942840576],[0.9139931201934814],[0.7692307692307693],[0.9090909090909091],[0.8333333283680556],[0.5833333333333334],[0.7],[0.6363636314049588],[0.7692307692307693],[0.9090909090909091],[0.8333333283680556],[0.8799620647608725],[9.418382295637229e-232],[0.7810363924009541],0.924334704886561,0.9689659864883746,0.9737020337043941,0.13912476279014652,0.6939309276609716
447,4.0,5.0,6.0,-2.91752028465271,-2.802606105804444,"[0.7799413800239563, 0.7617093324661255, 0.8910137414932251]","[0.7580584287643433, 0.6963313221931458, 0.8503386378288269]","[0.7688441872596741, 0.7275545597076416, 0.8702011704444885]","[0.5, 0.5, 0.8]","[0.625, 0.29411764705882354, 0.8]","[0.555555550617284, 0.3703703657064472, 0.7999999950000002]","[0.1111111111111111, 0.0, 0.4444444444444444]","[0.14285714285714285, 0.0, 0.4444444444444444]","[0.12499999507812519, 0.0, 0.44444443944444445]","[0.3, 0.2, 0.6]","[0.375, 0.11764705882352941, 0.6]","[0.33333332839506175, 0.14814814348422511, 0.5999999950000001]","[0.6222271517302573, 0.34684065934065933, 0.8522727272727273]","[1.0003688322288243e-231, 1.0003688322288243e-231, 1.0003688322288243e-231]","[0.6107154242870928, 0.42959475661403623, 0.772677965050744]",0.9320554882987848,0.979219013845928,0.9814959360474997,0.8529253964759268,0.9378801154564514
448,6.0,5.0,5.0,-3.3520452976226807,-3.3179428577423096,[0.8204033374786377],[0.9155731797218323],[0.8653795719146729],[0.36363636363636365],[0.6666666666666666],[0.4705882307266437],[0.1],[0.2],[0.13333332888888905],[0.2727272727272727],[0.5],[0.3529411719031142],[0.6814814814814815],[1.1640469867513693e-231],[0.5429030235964978],0.901046500569684,0.9858875802760929,0.9869045253738943,0.9340337138379823,0.9689419398293232
449,3.0,6.0,4.0,-3.587660074234009,-2.444761276245117,"[0.8466416001319885, 0.9381176233291626]","[0.736579179763794, 0.9789428114891052]","[0.7877848148345947, 0.9580955505371094]","[0.8333333333333334, 0.8333333333333334]","[0.45454545454545453, 1.0]","[0.5882352895501731, 0.9090909041322315]","[0.4, 0.6]","[0.18181818181818182, 0.75]","[0.2499999957031251, 0.6666666617283951]","[0.8333333333333334, 0.8333333333333334]","[0.45454545454545453, 1.0]","[0.5882352895501731, 0.9090909041322315]","[0.3438620071684588, 0.9653916211293262]","[1.1200407237786664e-231, 1.1200407237786664e-231]","[0.45231771816069166, 0.959681376942513]",0.8677542763279221,0.9647609990554008,0.9776477746700871,0.00493888516377226,0.64911588629642
450,6.0,5.5,3.5,-1.350832223892212,-1.6965116262435913,"[0.799494743347168, 0.8106474280357361, 0.7261536717414856]","[0.6046769022941589, 0.8448822498321533, 0.7111083269119263]","[0.6885710954666138, 0.8274108171463013, 0.7185522317886353]","[0.75, 0.5, 0.375]","[0.375, 0.6666666666666666, 0.375]","[0.49999999555555563, 0.5714285665306124, 0.37499999500000003]","[0.25, 0.5, 0.25]","[0.10526315789473684, 0.6666666666666666, 0.25]","[0.14814814397805223, 0.5714285665306124, 0.24999999500000009]","[0.625, 0.5, 0.25]","[0.3125, 0.6666666666666666, 0.25]","[0.41666666222222226, 0.5714285665306124, 0.24999999500000009]","[0.31721105527638194, 0.7300135501355014, 0.5111111111111111]","[1.0244914152188952e-231, 1.0244914152188952e-231, 1.0244914152188952e-231]","[0.11227932226452508, 0.48352107147375134, 0.38874806839489273]",0.9646594338261344,0.9741996194847989,0.9763615476604585,0.9399821216821084,0.9635144296091219
451,4.5,5.0,5.5,-2.014199733734131,-2.64417028427124,[0.7333833575248718],[0.766764760017395],[0.7497026920318604],[0.375],[0.5],[0.4285714236734694],[0.125],[0.2],[0.1538461491124262],[0.25],[0.3333333333333333],[0.2857142808163266],[0.5095890410958904],[1.2183324802375697e-231],[0.4226684501028223],0.9246206880590738,0.9754858252191022,0.9796570364311478,0.9502307451592471,0.968457868936499
452,5.5,6.0,5.0,-2.496762275695801,-2.5526585578918457,"[0.9139217734336853, 0.9590615034103394]","[0.9518676996231079, 0.9870559573173523]","[0.9325088858604431, 0.9728574156761169]","[0.75, 0.875]","[1.0, 1.0]","[0.8571428522448981, 0.9333333283555556]","[0.42857142857142855, 0.7142857142857143]","[0.6, 0.8333333333333334]","[0.499999995138889, 0.7692307642603551]","[0.75, 0.875]","[1.0, 1.0]","[0.8571428522448981, 0.9333333283555556]","[0.9339569160997733, 0.9799382716049383]","[9.412234823955334e-232, 9.412234823955334e-232]","[0.8171882777677277, 0.9749814863059195]",0.9264741162936554,0.9716926471672354,0.978263202370569,0.000981944257462211,0.6503125979317554
453,4.5,3.0,3.0,-2.4397974014282227,-2.333527088165283,[0.8978725671768188],[0.9723807573318481],[0.9336425065994263],[0.7142857142857143],[1.0],[0.8333333284722222],[0.5384615384615384],[0.7777777777777778],[0.6363636315289257],[0.7142857142857143],[1.0],[0.8333333284722222],[0.955125416847905],[9.257324954728539e-232],[0.7555757468948687],0.9152669124695512,0.970578110191946,0.9762549100694929,0.014274075120311775,0.6537023651272503
454,5.0,6.0,6.0,-2.808534622192383,-2.427562475204468,[0.9612799882888794],[0.9227621555328369],[0.9416273236274719],[0.8],[0.8],[0.7999999950000002],[0.6666666666666666],[0.6666666666666666],[0.6666666616666668],[0.8],[0.8],[0.7999999950000002],[0.9054545454545455],[1.0003688322288243e-231],[0.8243057455906958],0.9734107164123194,0.9839955482993052,0.9877892093018413,0.21749848658076779,0.7297610813939714
455,4.0,2.0,2.0,-3.3443474769592285,-3.157420873641968,[0.8355026245117188],[0.7775411009788513],[0.8054804801940918],[0.75],[0.6923076923076923],[0.7199999950079999],[0.36363636363636365],[0.3076923076923077],[0.3333333283680556],[0.5833333333333334],[0.5384615384615384],[0.559999995008],[0.6474759883850792],[9.594503055152632e-232],[0.5835227865327561],0.8195870031430625,0.9378215025429183,0.9496744514185002,0.001138567129965089,0.6295448403637945
456,4.5,4.5,4.5,-1.4416062831878662,-1.7636901140213013,[0.7094570398330688],[0.763830840587616],[0.7356405854225159],[0.375],[0.5],[0.4285714236734694],[0.25],[0.3333333333333333],[0.2857142808163266],[0.25],[0.3333333333333333],[0.2857142808163266],[0.6859756097560975],[1.0244914152188952e-231],[0.42156731570033545],0.9538056374004942,0.9732942867271356,0.9758832455891493,0.9129032321755515,0.9540269214972789
457,4.0,2.0,3.0,-2.337443828582764,-1.8749207258224487,[0.8990520238876343],[0.8074127435684204],[0.8507718443870544],[0.9],[0.8181818181818182],[0.8571428521541952],[0.6],[0.5454545454545454],[0.5714285664399092],[0.9],[0.8181818181818182],[0.8571428521541952],[0.7014492753623188],[9.788429383461836e-232],[0.6166176290319374],0.7946150053840826,0.9643213343777416,0.9712358968903696,0.007675688710189678,0.6477443066594336
458,4.5,3.5,3.5,-2.6337263584136963,-2.96469521522522,[0.7436062693595886],[0.7337839603424072],[0.7386624813079834],[0.5294117647058824],[0.5625],[0.545454540459137],[0.14285714285714285],[0.17647058823529413],[0.1578947318975071],[0.47058823529411764],[0.5],[0.4848484798530762],[0.5639891424550115],[8.319100378795605e-232],[0.4862887554301777],0.8766017392779532,0.9856023669286946,0.9865359552999722,0.0069249436799877825,0.6596877553028849
459,5.0,4.5,4.5,-3.376835584640503,-3.2779316902160645,"[0.8485691547393799, 0.8505024909973145]","[0.7767761945724487, 0.7455084323883057]","[0.8110871315002441, 0.7945519685745239]","[0.8, 0.8]","[0.6153846153846154, 0.6666666666666666]","[0.6956521689981097, 0.7272727223140496]","[0.5555555555555556, 0.5555555555555556]","[0.38461538461538464, 0.45454545454545453]","[0.4545454497107439, 0.4999999950500001]","[0.8, 0.8]","[0.6153846153846154, 0.6666666666666666]","[0.6956521689981097, 0.7272727223140496]","[0.5474452554744526, 0.6722608024691359]","[1.0003688322288243e-231, 1.1896457329133973e-231]","[0.5486337733679024, 0.6022396395519491]",0.6960292432730815,0.9794222094821178,0.9812747837394594,0.8769230435671211,0.9458733455962328
460,6.0,5.5,6.0,-1.3509541749954224,-1.4748332500457764,"[0.8708905577659607, 0.9630426168441772]","[0.876678466796875, 0.9807946681976318]","[0.8737748861312866, 0.97183758020401]","[0.7, 0.9]","[0.875, 0.9]","[0.7777777728395062, 0.899999995]","[0.3333333333333333, 0.7777777777777778]","[0.42857142857142855, 0.7777777777777778]","[0.37499999507812504, 0.7777777727777778]","[0.6, 0.9]","[0.75, 0.9]","[0.6666666617283951, 0.899999995]","[0.8101794934841405, 0.8861997310842195]","[1.0003688322288243e-231, 1.0003688322288243e-231]","[0.6859308751084765, 0.961632632849141]",0.957255251023346,0.9739182581171146,0.978312770895717,0.9324185868635858,0.9615498719588058
461,5.0,5.5,6.0,-1.7794830799102783,-1.571562886238098,"[0.865453839302063, 1.000000238418579]","[0.9228965044021606, 1.000000238418579]","[0.8932526111602783, 1.000000238418579]","[0.7777777777777778, 1.0]","[1.0, 1.0]","[0.8749999950781251, 0.999999995]","[0.375, 1.0]","[0.5, 1.0]","[0.4285714236734694, 0.999999995]","[0.6666666666666666, 1.0]","[0.8571428571428571, 1.0]","[0.7499999950781251, 0.999999995]","[0.9211629857422421, 0.9995]","[1.0244914152188952e-231, 1.2183324802375697e-231]","[0.7130369959779337, 1.0]",0.9548745289104412,0.9786491559122956,0.9808477595028116,0.919692841796025,0.9597299190703774
462,6.0,5.0,6.0,-1.5337225198745728,-1.324390888214111,"[0.9299658536911011, 0.8940659761428833, 0.941021203994751, 0.8985449075698853, 0.8941484689712524]","[0.9174969792366028, 0.867941677570343, 0.9278032779693604, 0.8608129024505615, 0.926602840423584]","[0.9236893057823181, 0.8808100819587708, 0.9343655109405518, 0.879274308681488, 0.910086452960968]","[0.8823529411764706, 0.7647058823529411, 0.9411764705882353, 0.7647058823529411, 0.8823529411764706]","[0.8823529411764706, 0.7647058823529411, 0.8421052631578947, 0.6842105263157895, 0.9375]","[0.8823529361764706, 0.7647058773529413, 0.888888883904321, 0.7222222172376543, 0.9090909040955004]","[0.55, 0.45, 0.75, 0.45, 0.6]","[0.6111111111111112, 0.47368421052631576, 0.7142857142857143, 0.47368421052631576, 0.7058823529411765]","[0.5789473634349032, 0.46153845654174885, 0.7317073120761451, 0.46153845654174885, 0.6486486436815194]","[0.8235294117647058, 0.7058823529411765, 0.9411764705882353, 0.7647058823529411, 0.8823529411764706]","[0.8235294117647058, 0.7058823529411765, 0.8421052631578947, 0.6842105263157895, 0.9375]","[0.8235294067647059, 0.7058823479411767, 0.888888883904321, 0.7222222172376543, 0.9090909040955004]","[0.7236917627379916, 0.6384943181818182, 0.8698689956331879, 0.6217370208636583, 0.8916616518730254]","[8.412065649527267e-232, 8.412065649527267e-232, 1.0003688322288243e-231, 8.412065649527267e-232, 8.412065649527267e-232]","[0.8224075891796281, 0.745191139954186, 0.8470095869054834, 0.7723816352715579, 0.8617864242040969]",0.9167742749847424,0.9833558352159046,0.9863969122111587,0.695445087205479,0.8883992782108474
463,4.5,3.5,4.5,-1.9588874578475952,-1.6122218370437622,"[0.9023059010505676, 0.9443977475166321]","[0.9344686269760132, 0.9758666753768921]","[0.9181056022644043, 0.9598743319511414]","[0.8, 0.8]","[0.8888888888888888, 1.0]","[0.8421052581717452, 0.8888888839506174]","[0.4444444444444444, 0.5555555555555556]","[0.5, 0.7142857142857143]","[0.4705882303114187, 0.6249999950781252]","[0.8, 0.8]","[0.8888888888888888, 1.0]","[0.8421052581717452, 0.8888888839506174]","[0.8152173913043477, 0.9601449275362319]","[0, 1.0003688322288243e-231]","[0.8494461480986232, 0.8767907505841026]",0.9483300273472784,0.9812952409657748,0.9833934193320885,0.0461962006054207,0.670294953634428
464,6.0,6.0,6.0,-1.332837700843811,-1.1188610792160034,"[0.7781373858451843, 0.7590334415435791, 0.7957021594047546]","[0.8144534826278687, 0.8059325218200684, 0.8292269110679626]","[0.7958813905715942, 0.7817802429199219, 0.8121187090873718]","[0.4444444444444444, 0.5555555555555556, 0.4444444444444444]","[0.5714285714285714, 0.625, 0.5714285714285714]","[0.4999999950781251, 0.5882352891349482, 0.4999999950781251]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.42857142857142855, 0.375, 0.42857142857142855]","[0.37499999507812504, 0.35294117148788934, 0.37499999507812504]","[0.2222222222222222, 0.2222222222222222, 0.2222222222222222]","[0.2857142857142857, 0.25, 0.2857142857142857]","[0.24999999507812506, 0.23529411266435996, 0.24999999507812506]","[0.6777108433734939, 0.7425742574257427, 0.7309228039041704]","[0, 1.0003688322288243e-231, 1.0003688322288243e-231]","[0.5359386470611156, 0.6114396303538059, 0.5443132477551679]",0.9592815734582474,0.9712886000106328,0.9736769184527975,0.8585706883996044,0.9345120689543448
465,6.0,6.0,6.0,-1.5341728925704956,-1.7753443717956543,"[0.9006099700927734, 0.8405805826187134]","[0.9266719818115234, 0.8835026025772095]","[0.9134551286697388, 0.8615073561668396]","[0.8095238095238095, 0.7619047619047619]","[1.0, 1.0]","[0.8947368371606649, 0.8648648599561725]","[0.625, 0.5]","[0.75, 0.6666666666666666]","[0.6818181768595042, 0.5714285665306124]","[0.8095238095238095, 0.7142857142857143]","[1.0, 0.9375]","[0.8947368371606649, 0.8108108059021184]","[0.8981732893443499, 0.917674418604651]","[8.06798322521923e-232, 8.06798322521923e-232]","[0.806868680746721, 0.7184773516252488]",0.0178841477933245,0.9143622166660935,0.8894224348061165,0.06266615316516085,0.622150268212457
466,6.0,6.0,5.0,-3.300715684890747,-3.6429672241210938,"[0.9543654918670654, 0.7500267624855042]","[0.9181585311889648, 0.7659337520599365]","[0.9359119534492493, 0.7578968405723572]","[0.8571428571428571, 0.5714285714285714]","[0.8571428571428571, 0.6666666666666666]","[0.8571428521428571, 0.6153846104142012]","[0.7857142857142857, 0.2857142857142857]","[0.7857142857142857, 0.3333333333333333]","[0.7857142807142857, 0.3076923027218935]","[0.8571428571428571, 0.5714285714285714]","[0.8571428571428571, 0.6666666666666666]","[0.8571428521428571, 0.6153846104142012]","[0.93375, 0.6748341287393784]","[1.0832677820940877e-231, 1.0832677820940877e-231]","[0.8698996158056165, 0.5393794947887786]",0.100261970417708,0.94379030120068,0.936810814675058,0.0030404788864776934,0.6278805315874052
467,5.5,5.5,6.0,-2.196835994720459,-2.293876886367798,"[0.9331954717636108, 0.9362424612045288]","[0.921446681022644, 0.9300840497016907]","[0.9272838830947876, 0.9331530332565308]","[0.75, 0.75]","[0.6666666666666666, 0.6666666666666666]","[0.7058823479584776, 0.7058823479584776]","[0.42857142857142855, 0.42857142857142855]","[0.375, 0.375]","[0.3999999950222222, 0.3999999950222222]","[0.625, 0.625]","[0.5555555555555556, 0.5555555555555556]","[0.5882352891349482, 0.5882352891349482]","[0.78677398989899, 0.78677398989899]","[1.0518351895246305e-231, 1.0518351895246305e-231]","[0.8094624098842024, 0.8081050736391836]",0.9176957518208736,0.973593267520149,0.9778019375717678,0.8927351097338675,0.9480434382752615
468,5.5,6.0,5.0,-2.461822986602783,-3.329151391983032,[0.7639968395233154],[0.8050030469894409],[0.7839640974998474],[0.25],[0.4],[0.3076923029585799],[0.0],[0.0],[0.0],[0.125],[0.2],[0.1538461491124262],[0.5009920634920636],[1.2508498911928379e-231],[0.45869209700696234],0.9193517812008204,0.978839073518972,0.98272526081092,0.9374923235047595,0.9663522192782171
469,6.0,5.0,6.0,-2.831841468811035,-2.9486799240112305,"[0.8405022621154785, 0.7981549501419067]","[0.902074933052063, 0.9137364625930786]","[0.8702007532119751, 0.852043867111206]","[0.6875, 0.5625]","[0.9166666666666666, 1.0]","[0.7857142808163265, 0.7199999953920001]","[0.375, 0.375]","[0.5454545454545454, 0.75]","[0.44444443961591223, 0.49999999555555563]","[0.5625, 0.5625]","[0.75, 1.0]","[0.6428571379591838, 0.7199999953920001]","[0.8333333333333334, 0.9134259259259261]","[1.0518351895246305e-231, 1.0518351895246305e-231]","[0.7031807929910672, 0.5911331813680276]",0.8840300972618339,0.9841280873491388,0.9842342002115246,0.7253527018107461,0.8979049964571365
470,4.0,5.0,6.0,-3.852608442306519,-3.361579179763794,[0.9240306615829468],[0.7909262180328369],[0.8523131012916565],[0.5],[0.3333333333333333],[0.39999999520000007],[0.3333333333333333],[0.2],[0.24999999531250006],[0.5],[0.3333333333333333],[0.39999999520000007],[0.6558823529411766],[1.2183324802375697e-231],[0.6655464095284113],0.9715914476405966,0.9613020157836071,0.9711272363034859,0.04058515912311307,0.657671470403402
471,3.0,4.0,4.0,-3.647660255432129,-3.446568250656128,"[0.8600687980651855, 0.765741229057312]","[0.8138526678085327, 0.6772000789642334]","[0.8363227248191833, 0.7187541127204895]","[0.7, 0.6]","[0.7, 0.375]","[0.699999995, 0.4615384568047337]","[0.4444444444444444, 0.3333333333333333]","[0.4444444444444444, 0.2]","[0.44444443944444445, 0.24999999531250006]","[0.6, 0.6]","[0.6, 0.375]","[0.5999999950000001, 0.4615384568047337]","[0.782267115600449, 0.5246913580246914]","[1.0003688322288243e-231, 1.0003688322288243e-231]","[0.7027557711118534, 0.43196826095468177]",0.9491435553676132,0.9605110783161847,0.9712772075185055,0.005449419877628415,0.6457459019041062
