id,informativeness,naturalness,quality,gptscore_gpt2-large_src_hypo,bartscore_facebook/bart-large-cnn_src_hypo,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_P,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_R,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_F,rouge-1-p_ref_hypo,rouge-1-r_ref_hypo,rouge-1-f_ref_hypo,rouge-2-p_ref_hypo,rouge-2-r_ref_hypo,rouge-2-f_ref_hypo,rouge-l-p_ref_hypo,rouge-l-r_ref_hypo,rouge-l-f_ref_hypo,meteor_ref_hypo,bleu_ref_hypo,moverscore_default_ref_hypo,unieval_fact_consistency_src_hypo,unieval_summarization_coherence_src_hypo,unieval_summarization_consistency_src_hypo,unieval_summarization_fluency_src_hypo,unieval_summarization_overall_src_hypo
362,6.0,6.0,5.0,-3.2254655361175537,-3.314138412475586,"[0.7006130218505859, 0.7288303375244141, 0.6543155908584595, 0.6979583501815796, 0.6452953219413757, 0.6769500374794006, 0.7442649602890015, 0.8210170269012451, 0.6572057008743286, 0.6997259259223938, 0.85605788230896, 0.8278858661651611, 0.83372962474823, 0.7330969572067261]","[0.8046659231185913, 0.7816846370697021, 0.6478971242904663, 0.7535380125045776, 0.6865758895874023, 0.7206522226333618, 0.7522522807121277, 0.7810717821121216, 0.6034212112426758, 0.8123154640197754, 0.8292283415794373, 0.8169593214988708, 0.79396653175354, 0.746471643447876]","[0.7490431666374207, 0.7543327808380127, 0.6510905027389526, 0.7246840596199036, 0.6652958393096924, 0.6981177926063538, 0.7482373118400574, 0.8005464673042297, 0.6291661262512207, 0.7518289089202881, 0.842429518699646, 0.8223863244056702, 0.8133623600006104, 0.7397238612174988]","[0.4166666666666667, 0.4166666666666667, 0.16666666666666666, 0.25, 0.16666666666666666, 0.25, 0.4166666666666667, 0.6666666666666666, 0.25, 0.4166666666666667, 0.6666666666666666, 0.5, 0.6666666666666666, 0.4166666666666667]","[0.5555555555555556, 0.5, 0.18181818181818182, 0.3, 0.25, 0.375, 0.5, 0.5333333333333333, 0.2727272727272727, 0.5555555555555556, 0.6153846153846154, 0.5, 0.5714285714285714, 0.5]","[0.47619047129251707, 0.4545454495867769, 0.1739130384877128, 0.27272726776859507, 0.1999999952000001, 0.29999999520000004, 0.4545454495867769, 0.592592587654321, 0.26086956022684316, 0.47619047129251707, 0.6399999950080001, 0.4999999950000001, 0.6153846104142012, 0.4545454495867769]","[0.3333333333333333, 0.3333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.3333333333333333, 0.08333333333333333, 0.16666666666666666, 0.5, 0.25, 0.5, 0.08333333333333333]","[0.5, 0.4444444444444444, 0.1, 0.1111111111111111, 0.14285714285714285, 0.14285714285714285, 0.1111111111111111, 0.2857142857142857, 0.1, 0.25, 0.5, 0.2727272727272727, 0.46153846153846156, 0.1111111111111111]","[0.39999999520000007, 0.38095237605442184, 0.09090908595041348, 0.09523809034013632, 0.10526315324099744, 0.10526315324099744, 0.09523809034013632, 0.3076923027218935, 0.09090908595041348, 0.1999999952000001, 0.4999999950000001, 0.26086956022684316, 0.47999999500800006, 0.09523809034013632]","[0.4166666666666667, 0.4166666666666667, 0.16666666666666666, 0.25, 0.16666666666666666, 0.25, 0.4166666666666667, 0.5833333333333334, 0.25, 0.3333333333333333, 0.6666666666666666, 0.5, 0.6666666666666666, 0.4166666666666667]","[0.5555555555555556, 0.5, 0.18181818181818182, 0.3, 0.25, 0.375, 0.5, 0.4666666666666667, 0.2727272727272727, 0.4444444444444444, 0.6153846153846154, 0.5, 0.5714285714285714, 0.5]","[0.47619047129251707, 0.4545454495867769, 0.1739130384877128, 0.27272726776859507, 0.1999999952000001, 0.29999999520000004, 0.4545454495867769, 0.518518513580247, 0.26086956022684316, 0.38095237605442184, 0.6399999950080001, 0.4999999950000001, 0.6153846104142012, 0.4545454495867769]","[0.5701058201058201, 0.6068743286788401, 0.22417153996101363, 0.32631578947368417, 0.2937420178799489, 0.3875, 0.640427599611273, 0.521069182389937, 0.3024390243902439, 0.6044703595724004, 0.6865248226950355, 0.5808080808080808, 0.6453333333333333, 0.5537280701754386]","[9.257324954728539e-232, 9.257324954728539e-232, 0, 9.257324954728539e-232, 0, 9.257324954728539e-232, 0, 1.1008876702055895e-231, 9.257324954728539e-232, 9.257324954728539e-232, 1.1008876702055895e-231, 1.1008876702055895e-231, 1.1008876702055895e-231, 1.1008876702055895e-231]","[0.37200878786174285, 0.44070772474981856, 0.2452767425814687, 0.3595179771355542, 0.30857140288151685, 0.3385318367902094, 0.44752069104680847, 0.6063233395000798, 0.3259746975029164, 0.37892919221461996, 0.7008336796253415, 0.5430516794186627, 0.6842107692146351, 0.3447823866180624]",0.151807605093023,0.950108625771422,0.9530173734028038,0.9275371942017906,0.9435543977920055
363,6.0,6.0,5.0,-3.2187063694000244,-3.321402072906494,"[0.7810821533203125, 0.8231090307235718, 0.8386499881744385, 0.823024332523346, 0.6832071542739868]","[0.733616054058075, 0.7816112637519836, 0.799345850944519, 0.7873513698577881, 0.7209621667861938]","[0.756605327129364, 0.801823616027832, 0.8185263872146606, 0.8047928214073181, 0.7015770673751831]","[0.5, 0.6666666666666666, 0.6666666666666666, 0.75, 0.4166666666666667]","[0.5454545454545454, 0.5333333333333333, 0.5714285714285714, 0.6, 0.4166666666666667]","[0.5217391254442345, 0.592592587654321, 0.6153846104142012, 0.6666666617283951, 0.4166666616666667]","[0.25, 0.3333333333333333, 0.5, 0.3333333333333333, 0.3333333333333333]","[0.3, 0.2857142857142857, 0.46153846153846156, 0.2857142857142857, 0.36363636363636365]","[0.27272726776859507, 0.3076923027218935, 0.47999999500800006, 0.3076923027218935, 0.3478260819659736]","[0.5, 0.5833333333333334, 0.6666666666666666, 0.6666666666666666, 0.4166666666666667]","[0.5454545454545454, 0.4666666666666667, 0.5714285714285714, 0.5333333333333333, 0.4166666666666667]","[0.5217391254442345, 0.518518513580247, 0.6153846104142012, 0.592592587654321, 0.4166666616666667]","[0.47821969696969696, 0.521069182389937, 0.6453333333333333, 0.5587608503560476, 0.5295299938157081]","[1.1008876702055895e-231, 1.1008876702055895e-231, 1.1008876702055895e-231, 1.1008876702055895e-231, 9.257324954728539e-232]","[0.5541081240586199, 0.5942295697835913, 0.6766487733536353, 0.6109141813006529, 0.3799575346393953]",0.0691764867663199,0.9489502138093583,0.952797486766957,0.9459429167707051,0.9492302057823401
364,6.0,6.0,5.0,-3.599140167236328,-3.5828280448913574,"[0.6811489462852478, 0.6493750810623169, 0.6914817094802856, 0.8786599040031433, 0.6805678606033325, 0.6462900638580322, 0.8266946077346802, 0.7105034589767456, 0.7289382219314575]","[0.7188852429389954, 0.6364101767539978, 0.6835817098617554, 0.812089204788208, 0.7251918315887451, 0.7725107669830322, 0.7899037003517151, 0.7330870628356934, 0.862902820110321]","[0.699508547782898, 0.6428273320198059, 0.6875090599060059, 0.844063937664032, 0.7021715641021729, 0.7037859559059143, 0.8078804612159729, 0.72161865234375, 0.7902835607528687]","[0.5, 0.3333333333333333, 0.16666666666666666, 0.6666666666666666, 0.25, 0.25, 0.6666666666666666, 0.3333333333333333, 0.4166666666666667]","[0.5, 0.3076923076923077, 0.2, 0.5714285714285714, 0.375, 0.42857142857142855, 0.5, 0.36363636363636365, 0.5555555555555556]","[0.4999999950000001, 0.3199999950080001, 0.18181817685950424, 0.6153846104142012, 0.29999999520000004, 0.31578946903047095, 0.5714285665306124, 0.3478260819659736, 0.47619047129251707]","[0.3333333333333333, 0.08333333333333333, 0.08333333333333333, 0.3333333333333333, 0.08333333333333333, 0.08333333333333333, 0.3333333333333333, 0.08333333333333333, 0.3333333333333333]","[0.36363636363636365, 0.08333333333333333, 0.1111111111111111, 0.3076923076923077, 0.14285714285714285, 0.16666666666666666, 0.25, 0.1, 0.5]","[0.3478260819659736, 0.08333332833333364, 0.09523809034013632, 0.3199999950080001, 0.10526315324099744, 0.11111110666666683, 0.2857142808163266, 0.09090908595041348, 0.39999999520000007]","[0.5, 0.25, 0.16666666666666666, 0.6666666666666666, 0.25, 0.25, 0.5833333333333334, 0.3333333333333333, 0.4166666666666667]","[0.5, 0.23076923076923078, 0.2, 0.5714285714285714, 0.375, 0.42857142857142855, 0.4375, 0.36363636363636365, 0.5555555555555556]","[0.4999999950000001, 0.23999999500800012, 0.18181817685950424, 0.6153846104142012, 0.29999999520000004, 0.31578946903047095, 0.4999999951020409, 0.3478260819659736, 0.47619047129251707]","[0.6013257575757576, 0.2818181818181818, 0.2768640350877193, 0.7851851851851853, 0.3875, 0.48076923076923084, 0.5019377130317038, 0.3466576332429991, 0.6656948493683187]","[1.1008876702055895e-231, 0, 9.257324954728539e-232, 1.1008876702055895e-231, 9.257324954728539e-232, 0, 1.1008876702055895e-231, 1.1008876702055895e-231, 9.257324954728539e-232]","[0.4025464845305735, 0.2943990176194504, 0.2607844612916571, 0.6659311001061458, 0.3506976587713354, 0.3480148370859928, 0.539805079643642, 0.3381412253355328, 0.4507243846476028]",0.1007043325035773,0.9408239808199252,0.944952312201014,0.943276114890558,0.9430174693038325
365,6.0,4.0,5.0,-3.5772502422332764,-3.959416151046753,"[0.8219320178031921, 0.643037736415863]","[0.837957501411438, 0.7001669406890869]","[0.8298674821853638, 0.6703873872756958]","[0.631578947368421, 0.21052631578947367]","[0.75, 0.4444444444444444]","[0.6857142807510205, 0.28571428135204086]","[0.3333333333333333, 0.05555555555555555]","[0.4, 0.125]","[0.36363635867768596, 0.07692307266272212]","[0.631578947368421, 0.21052631578947367]","[0.75, 0.4444444444444444]","[0.6857142807510205, 0.28571428135204086]","[0.8393063583815028, 0.5769944341372911]","[1.0244914152188952e-231, 8.614911585158347e-232]","[0.6517489010716382, 0.2900964835595343]",0.3585691200393548,0.8705018924824288,0.8261460160258228,0.12643864307376318,0.6076955171940049
366,6.0,6.0,5.0,-2.9055545330047607,-3.3139965534210205,"[0.7964394688606262, 0.7305266857147217, 0.7422810792922974, 0.8430253863334656, 0.7823357582092285, 0.7913588285446167, 0.6807264685630798, 0.8643149137496948]","[0.7466282844543457, 0.7954760789871216, 0.8749902248382568, 0.845091700553894, 0.8626608848571777, 0.7668790221214294, 0.7303134202957153, 0.8128368854522705]","[0.7707299590110779, 0.7616192102432251, 0.8031907677650452, 0.8440573215484619, 0.8205372095108032, 0.7789266705513, 0.7046486735343933, 0.8377858400344849]","[0.45454545454545453, 0.2727272727272727, 0.36363636363636365, 0.6363636363636364, 0.36363636363636365, 0.5454545454545454, 0.18181818181818182, 0.8181818181818182]","[0.4166666666666667, 0.3333333333333333, 0.5, 0.5384615384615384, 0.4444444444444444, 0.5, 0.2857142857142857, 0.6428571428571429]","[0.434782603705104, 0.2999999950500001, 0.42105262670360116, 0.5833333283680556, 0.39999999505, 0.5217391254442345, 0.2222222174691359, 0.7199999950720002]","[0.2727272727272727, 0.18181818181818182, 0.2727272727272727, 0.45454545454545453, 0.2727272727272727, 0.36363636363636365, 0.0, 0.45454545454545453]","[0.2727272727272727, 0.25, 0.42857142857142855, 0.4166666666666667, 0.375, 0.36363636363636365, 0.0, 0.38461538461538464]","[0.2727272677272728, 0.21052631091412755, 0.3333333285802469, 0.434782603705104, 0.3157894688088643, 0.3636363586363637, 0.0, 0.4166666617013889]","[0.45454545454545453, 0.2727272727272727, 0.36363636363636365, 0.6363636363636364, 0.36363636363636365, 0.5454545454545454, 0.18181818181818182, 0.8181818181818182]","[0.4166666666666667, 0.3333333333333333, 0.5, 0.5384615384615384, 0.4444444444444444, 0.5, 0.2857142857142857, 0.6428571428571429]","[0.434782603705104, 0.2999999950500001, 0.42105262670360116, 0.5833333283680556, 0.39999999505, 0.5217391254442345, 0.2222222174691359, 0.7199999950720002]","[0.5133198317494937, 0.4653846153846154, 0.6301169590643276, 0.630952380952381, 0.5755876068376068, 0.5361402671755726, 0.23255813953488375, 0.703588662710078]","[1.1200407237786664e-231, 9.418382295637229e-232, 9.418382295637229e-232, 1.1200407237786664e-231, 9.418382295637229e-232, 1.1200407237786664e-231, 9.418382295637229e-232, 1.1200407237786664e-231]","[0.5251588477691395, 0.45697969135057637, 0.46461961070868907, 0.6893595186323406, 0.5101507099366658, 0.6071329464795376, 0.35658459921566743, 0.7504812137166171]",0.1987508803326018,0.9477631470413191,0.9458469368628294,0.8523489221820801,0.9153196686954095
367,5.0,4.0,5.0,-3.3350133895874023,-3.7123613357543945,"[0.6920076608657837, 0.7843305468559265, 0.742200493812561, 0.7358522415161133]","[0.7447110414505005, 0.7552035450935364, 0.7409558296203613, 0.7676064372062683]","[0.7173926830291748, 0.7694914937019348, 0.7415776252746582, 0.7513939738273621]","[0.25, 0.4166666666666667, 0.3333333333333333, 0.4166666666666667]","[0.375, 0.3125, 0.36363636363636365, 0.4166666666666667]","[0.29999999520000004, 0.357142852244898, 0.3478260819659736, 0.4166666616666667]","[0.08333333333333333, 0.25, 0.25, 0.16666666666666666]","[0.14285714285714285, 0.2, 0.3, 0.18181818181818182]","[0.10526315324099744, 0.22222221728395072, 0.27272726776859507, 0.1739130384877128]","[0.25, 0.4166666666666667, 0.3333333333333333, 0.3333333333333333]","[0.375, 0.3125, 0.36363636363636365, 0.3333333333333333]","[0.29999999520000004, 0.357142852244898, 0.3478260819659736, 0.3333333283333334]","[0.3875, 0.40026724975704564, 0.42456140350877186, 0.4336734693877551]","[9.257324954728539e-232, 9.257324954728539e-232, 0, 9.257324954728539e-232]","[0.33835330281913256, 0.48501097447464336, 0.4323287245863454, 0.40019554788495526]",0.1986550785268971,0.9507336647243009,0.9503330499842416,0.9214789291034625,0.940848547937335
368,4.5,4.5,3.5,-3.2168524265289307,-3.643277168273926,"[0.6432979106903076, 0.6952451467514038, 0.7899379730224609, 0.6513192653656006, 0.7266947627067566, 0.7534750699996948, 0.7479450702667236]","[0.6566070318222046, 0.7789396047592163, 0.7146351933479309, 0.8532435894012451, 0.8359642028808594, 0.8822568655014038, 0.7420880794525146]","[0.6498843431472778, 0.734716534614563, 0.7504022121429443, 0.7387315034866333, 0.7775091528892517, 0.8127964735031128, 0.7450050711631775]","[0.3333333333333333, 0.4166666666666667, 0.4166666666666667, 0.3333333333333333, 0.4166666666666667, 0.4166666666666667, 0.16666666666666666]","[0.36363636363636365, 0.4166666666666667, 0.3125, 0.6666666666666666, 0.5, 0.5555555555555556, 0.2]","[0.3478260819659736, 0.4166666616666667, 0.357142852244898, 0.44444444000000005, 0.4545454495867769, 0.47619047129251707, 0.18181817685950424]","[0.25, 0.3333333333333333, 0.3333333333333333, 0.25, 0.16666666666666666, 0.3333333333333333, 0.08333333333333333]","[0.3, 0.36363636363636365, 0.26666666666666666, 0.6, 0.2222222222222222, 0.5, 0.1111111111111111]","[0.27272726776859507, 0.3478260819659736, 0.2962962913580247, 0.3529411723183391, 0.19047618557823143, 0.39999999520000007, 0.09523809034013632]","[0.3333333333333333, 0.4166666666666667, 0.4166666666666667, 0.3333333333333333, 0.3333333333333333, 0.4166666666666667, 0.16666666666666666]","[0.36363636363636365, 0.4166666666666667, 0.3125, 0.6666666666666666, 0.4, 0.5555555555555556, 0.2]","[0.3478260819659736, 0.4166666616666667, 0.357142852244898, 0.44444444000000005, 0.36363635867768596, 0.47619047129251707, 0.18181817685950424]","[0.45731707317073167, 0.48667570009033423, 0.4464285714285715, 0.7217391304347827, 0.5357142857142857, 0.6656948493683187, 0.32631578947368417]","[9.257324954728539e-232, 0, 9.257324954728539e-232, 0, 0, 9.257324954728539e-232, 9.257324954728539e-232]","[0.28668270149399844, 0.39754306543216367, 0.43414320245667903, 0.3151777788790151, 0.3711584261374723, 0.4336020839477055, 0.4215635673008705]",0.106867142261598,0.9160310453175122,0.9212857228656358,0.9334666142459934,0.9235944608097139
369,6.0,5.0,5.5,-3.4729764461517334,-3.2834596633911133,"[0.6401816606521606, 0.7851618528366089]","[0.715983510017395, 0.7651903033256531]","[0.6759641170501709, 0.7750474810600281]","[0.25, 0.3333333333333333]","[0.375, 0.36363636363636365]","[0.29999999520000004, 0.3478260819659736]","[0.08333333333333333, 0.08333333333333333]","[0.14285714285714285, 0.1]","[0.10526315324099744, 0.09090908595041348]","[0.25, 0.3333333333333333]","[0.375, 0.36363636363636365]","[0.29999999520000004, 0.3478260819659736]","[0.3875, 0.3466576332429991]","[9.257324954728539e-232, 1.1008876702055895e-231]","[0.37056756763328225, 0.5400719777100883]",0.1617673211727743,0.9484103721220641,0.9402613641245902,0.9261768233378266,0.938282853194827
370,5.0,6.0,6.0,-3.3319363594055176,-3.6110262870788574,"[0.7430607080459595, 0.6405876278877258, 0.7769408226013184]","[0.8720226883888245, 0.6790808439254761, 0.743506133556366]","[0.8023929595947266, 0.6592727899551392, 0.7598558068275452]","[0.36363636363636365, 0.18181818181818182, 0.36363636363636365]","[0.5, 0.2857142857142857, 0.36363636363636365]","[0.42105262670360116, 0.2222222174691359, 0.3636363586363637]","[0.2727272727272727, 0.0, 0.18181818181818182]","[0.42857142857142855, 0.0, 0.2]","[0.3333333285802469, 0.0, 0.1904761854875285]","[0.36363636363636365, 0.18181818181818182, 0.36363636363636365]","[0.5, 0.2857142857142857, 0.36363636363636365]","[0.42105262670360116, 0.2222222174691359, 0.3636363586363637]","[0.6301169590643276, 0.19480519480519481, 0.3494990892531876]","[9.418382295637229e-232, 0, 1.1200407237786664e-231]","[0.489818857088995, 0.37926557518070947, 0.6024666987874356]",0.2497965650054255,0.952351142830625,0.9534454539959384,0.8925592753770744,0.9327852907345459
371,5.5,5.0,5.0,-3.677591800689697,-3.8921868801116943,"[0.8309786319732666, 0.7001132369041443, 0.7159461975097656, 0.6469097137451172, 0.7889354228973389]","[0.7883590459823608, 0.8396674394607544, 0.717491626739502, 0.7273877859115601, 0.7584822177886963]","[0.8091079592704773, 0.7635663151741028, 0.7167180776596069, 0.6847923994064331, 0.7734091877937317]","[0.5833333333333334, 0.3333333333333333, 0.6666666666666666, 0.25, 0.5833333333333334]","[0.5384615384615384, 0.5, 0.5714285714285714, 0.375, 0.5384615384615384]","[0.559999995008, 0.39999999520000007, 0.6153846104142012, 0.29999999520000004, 0.559999995008]","[0.4166666666666667, 0.25, 0.5, 0.08333333333333333, 0.4166666666666667]","[0.4166666666666667, 0.42857142857142855, 0.46153846153846156, 0.14285714285714285, 0.4166666666666667]","[0.4166666616666667, 0.31578946903047095, 0.47999999500800006, 0.10526315324099744, 0.4166666616666667]","[0.5833333333333334, 0.3333333333333333, 0.6666666666666666, 0.25, 0.5833333333333334]","[0.5384615384615384, 0.5, 0.5714285714285714, 0.375, 0.5384615384615384]","[0.559999995008, 0.39999999520000007, 0.6153846104142012, 0.29999999520000004, 0.559999995008]","[0.6326241134751773, 0.6134259259259259, 0.5888888888888889, 0.3875, 0.5681818181818182]","[1.1008876702055895e-231, 9.257324954728539e-232, 1.1008876702055895e-231, 9.257324954728539e-232, 9.257324954728539e-232]","[0.6194781944723935, 0.411678910388925, 0.4095224170748645, 0.32170430419759755, 0.6122715992560128]",0.0666054711210961,0.932476848704482,0.9416794374427649,0.9294800178177102,0.9345454346549857
372,6.0,5.0,5.0,-3.2296600341796875,-3.676982879638672,"[0.5133405327796936, 0.6315435171127319, 0.7960351705551147, 0.7169475555419922, 0.854399561882019, 0.7123516798019409, 0.6538561582565308, 0.6786515712738037, 0.6764334440231323, 0.7633018493652344, 0.8092523813247681, 0.6108063459396362, 0.8230606317520142, 0.613021969795227, 0.7075474858283997, 0.7976148128509521, 0.7382811903953552, 0.8368796110153198, 0.7328464984893799, 0.7296541929244995, 0.7861669063568115, 0.6914747953414917]","[0.5480558276176453, 0.6942516565322876, 0.7990955114364624, 0.7749099731445312, 0.822175145149231, 0.8159744739532471, 0.6135308146476746, 0.8036422729492188, 0.7417042255401611, 0.7474491596221924, 0.7849603891372681, 0.6826456189155579, 0.8114256262779236, 0.8162544965744019, 0.7659380435943604, 0.7625757455825806, 0.7927365303039551, 0.8034600019454956, 0.7732106447219849, 0.7969890832901001, 0.8050780296325684, 0.7495660185813904]","[0.5301304459571838, 0.6614145636558533, 0.7975624203681946, 0.7448027729988098, 0.8379776477813721, 0.7606502175331116, 0.6330519914627075, 0.7358771562576294, 0.7075667381286621, 0.7552923560142517, 0.7969213128089905, 0.6447309255599976, 0.8172017335891724, 0.7001891732215881, 0.7355858683586121, 0.779701828956604, 0.764540433883667, 0.8198293447494507, 0.7524876594543457, 0.7618366479873657, 0.7955100536346436, 0.7193495631217957]","[0.16666666666666666, 0.3333333333333333, 0.4166666666666667, 0.4166666666666667, 0.6666666666666666, 0.4166666666666667, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.25, 0.4166666666666667, 0.25, 0.4166666666666667, 0.25, 0.16666666666666666, 0.5, 0.4166666666666667, 0.5, 0.4166666666666667, 0.4166666666666667, 0.4166666666666667, 0.25]","[0.2857142857142857, 0.4, 0.38461538461538464, 0.45454545454545453, 0.5714285714285714, 0.5555555555555556, 0.26666666666666666, 0.2857142857142857, 0.25, 0.2727272727272727, 0.4166666666666667, 0.375, 0.45454545454545453, 0.6, 0.25, 0.5454545454545454, 0.45454545454545453, 0.5, 0.38461538461538464, 0.5, 0.4166666666666667, 0.375]","[0.2105263111357342, 0.36363635867768596, 0.39999999500800004, 0.434782603705104, 0.6153846104142012, 0.47619047129251707, 0.2962962913580247, 0.2105263111357342, 0.1999999952000001, 0.26086956022684316, 0.4166666616666667, 0.29999999520000004, 0.434782603705104, 0.3529411723183391, 0.1999999952000001, 0.5217391254442345, 0.434782603705104, 0.4999999950000001, 0.39999999500800004, 0.4545454495867769, 0.4166666616666667, 0.29999999520000004]","[0.08333333333333333, 0.08333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5, 0.3333333333333333, 0.16666666666666666, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.25, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.08333333333333333]","[0.16666666666666666, 0.1111111111111111, 0.3333333333333333, 0.2, 0.46153846153846156, 0.5, 0.13333333333333333, 0.16666666666666666, 0.14285714285714285, 0.1, 0.2727272727272727, 0.14285714285714285, 0.3, 0.25, 0.14285714285714285, 0.3, 0.2, 0.3333333333333333, 0.16666666666666666, 0.4444444444444444, 0.36363636363636365, 0.14285714285714285]","[0.11111110666666683, 0.09523809034013632, 0.3333333283333334, 0.18181817685950424, 0.47999999500800006, 0.39999999520000007, 0.1481481432098767, 0.11111110666666683, 0.10526315324099744, 0.09090908595041348, 0.26086956022684316, 0.10526315324099744, 0.27272726776859507, 0.12499999625000012, 0.10526315324099744, 0.27272726776859507, 0.18181817685950424, 0.3333333283333334, 0.16666666166666683, 0.38095237605442184, 0.3478260819659736, 0.10526315324099744]","[0.16666666666666666, 0.25, 0.4166666666666667, 0.3333333333333333, 0.6666666666666666, 0.4166666666666667, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.25, 0.4166666666666667, 0.25, 0.4166666666666667, 0.25, 0.16666666666666666, 0.5, 0.3333333333333333, 0.5, 0.3333333333333333, 0.4166666666666667, 0.4166666666666667, 0.25]","[0.2857142857142857, 0.3, 0.38461538461538464, 0.36363636363636365, 0.5714285714285714, 0.5555555555555556, 0.26666666666666666, 0.2857142857142857, 0.25, 0.2727272727272727, 0.4166666666666667, 0.375, 0.45454545454545453, 0.6, 0.25, 0.5454545454545454, 0.36363636363636365, 0.5, 0.3076923076923077, 0.5, 0.4166666666666667, 0.375]","[0.2105263111357342, 0.27272726776859507, 0.39999999500800004, 0.3478260819659736, 0.6153846104142012, 0.47619047129251707, 0.2962962913580247, 0.2105263111357342, 0.1999999952000001, 0.26086956022684316, 0.4166666616666667, 0.29999999520000004, 0.434782603705104, 0.3529411723183391, 0.1999999952000001, 0.5217391254442345, 0.3478260819659736, 0.4999999950000001, 0.3199999950080001, 0.4545454495867769, 0.4166666616666667, 0.29999999520000004]","[0.24038461538461542, 0.4247619047619048, 0.5524157801418439, 0.44834307992202727, 0.6453333333333333, 0.5701058201058201, 0.2654761904761905, 0.3276353276353276, 0.2937420178799489, 0.3024390243902439, 0.4336734693877551, 0.3627873563218391, 0.4654056744649079, 0.6250000000000002, 0.32877604166666663, 0.47821969696969696, 0.4654056744649079, 0.6102793100429035, 0.4059921841076856, 0.5608465608465608, 0.5241187384044527, 0.3875]","[0, 0, 9.257324954728539e-232, 0, 1.1008876702055895e-231, 9.257324954728539e-232, 0, 0, 0, 9.257324954728539e-232, 1.1008876702055895e-231, 0, 1.1008876702055895e-231, 0, 9.257324954728539e-232, 1.1008876702055895e-231, 9.257324954728539e-232, 1.1008876702055895e-231, 9.257324954728539e-232, 0, 9.257324954728539e-232, 9.257324954728539e-232]","[0.13581549983772767, 0.2337039133703167, 0.552656799268585, 0.3834908530107888, 0.6836896194753788, 0.40020769960627756, 0.23401308302066104, 0.31543521547566344, 0.30921866981608626, 0.48407167233624815, 0.5588224340874564, 0.2841114000423288, 0.5874438328230961, 0.27579080574719095, 0.3278086666558174, 0.560732933727865, 0.3923764888362111, 0.5762294660387699, 0.37484631656345335, 0.43717730979839275, 0.49135925879984177, 0.34962313680883417]",0.109857231944378,0.940437252467979,0.9420892504997923,0.9438504813854336,0.9421256614510684
