id,src,sys,refs,ref,fluency,grammar,semantics
1943,"united_states | language | english_language,angola,_indiana | country | united_states,united_states | ethnicgroup | asian_americans","english language is the language spoken in the united states , where angola , indiana comes from . it is also the country where the asian americans are an ethnic group .","['angola , indiana is located in the united states where the english language is spoken and the native americans are an ethnic group .', 'the united states , where the asian americans are an ethnic group , uses the english language and is the location of angola , indiana .', 'asian americans are an ethnic group in the u . s which is where they speak english and the city angola , indiana is located .']","angola , indiana is located in the united states where the english language is spoken and the native americans are an ethnic group .",2.5,2.5,3.0
1944,"united_states | language | english_language,angola,_indiana | ispartof | steuben_county,_indiana,united_states | demonym | americans,angola,_indiana | country | united_states,united_states | ethnicgroup | asian_americans","the inhabitants of the united states are known as americans and the language spoken is english . the country is inhabited by americans and the population is known as americans . the country is the location of angola , indiana which is part of steuben county , in indiana .","['americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .', 'angola , indiana , is part of steuben county , united states where americans live . the asian americans are an ethnic group of the united states and english is the language spoken .', 'angola , indiana , ( part of steuben county ) , is in the united states . the country where english is spoken , and where one of the ethnic groups , is asian americans .']","americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .",1.3333333333333333,1.6666666666666667,1.3333333333333333
1945,"united_states | language | english_language,angola,_indiana | ispartof | steuben_county,_indiana,united_states | demonym | americans,angola,_indiana | country | united_states,united_states | ethnicgroup | asian_americans","the people of united states are known as americans and the language is spanish . the country is the location of the city of angola , indiana , which is part of steuben county , indiana , united states .","['americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .', 'angola , indiana , is part of steuben county , united states where americans live . the asian americans are an ethnic group of the united states and english is the language spoken .', 'angola , indiana , ( part of steuben county ) , is in the united states . the country where english is spoken , and where one of the ethnic groups , is asian americans .']","americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .",2.0,2.0,1.0
1946,"united_states | language | english_language,angola,_indiana | ispartof | steuben_county,_indiana,united_states | demonym | americans,angola,_indiana | country | united_states,united_states | ethnicgroup | asian_americans","asian americans is an ethnic group in united states where english language is spoken . angola , indiana is part of steuben county , indiana , where the americans are an ethnic group .","['americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .', 'angola , indiana , is part of steuben county , united states where americans live . the asian americans are an ethnic group of the united states and english is the language spoken .', 'angola , indiana , ( part of steuben county ) , is in the united states . the country where english is spoken , and where one of the ethnic groups , is asian americans .']","americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .",2.0,2.333333333333333,2.6666666666666665
1947,"united_states | language | english_language,angola,_indiana | ispartof | steuben_county,_indiana,united_states | demonym | americans,angola,_indiana | country | united_states,united_states | ethnicgroup | asian_americans",the united states is inhabited by americans including the ethnic group of the united states . the country is the location of the origin of the phillippines and a population of people are called americans .,"['americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .', 'angola , indiana , is part of steuben county , united states where americans live . the asian americans are an ethnic group of the united states and english is the language spoken .', 'angola , indiana , ( part of steuben county ) , is in the united states . the country where english is spoken , and where one of the ethnic groups , is asian americans .']","americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .",1.6666666666666667,2.0,1.0
1948,"united_states | language | english_language,angola,_indiana | ispartof | steuben_county,_indiana,united_states | demonym | americans,angola,_indiana | country | united_states,united_states | ethnicgroup | asian_americans","angola , indiana is a traditional dish from asian americans , united states . americans is the language spoken in the united states , where steuben county , indiana is the leader and it is spoken . english are an ethnic group in here .","['americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .', 'angola , indiana , is part of steuben county , united states where americans live . the asian americans are an ethnic group of the united states and english is the language spoken .', 'angola , indiana , ( part of steuben county ) , is in the united states . the country where english is spoken , and where one of the ethnic groups , is asian americans .']","americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .",1.3333333333333333,2.333333333333333,1.6666666666666667
1949,"united_states | language | english_language,angola,_indiana | ispartof | steuben_county,_indiana,united_states | demonym | americans,angola,_indiana | country | united_states,united_states | ethnicgroup | asian_americans","angola , indiana comes from united states where the language is english and asian americans live . americans live in here angola indians is part of steuben county .","['americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .', 'angola , indiana , is part of steuben county , united states where americans live . the asian americans are an ethnic group of the united states and english is the language spoken .', 'angola , indiana , ( part of steuben county ) , is in the united states . the country where english is spoken , and where one of the ethnic groups , is asian americans .']","americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .",1.3333333333333333,1.6666666666666667,2.333333333333333
1950,"united_states | language | english_language,angola,_indiana | ispartof | steuben_county,_indiana,united_states | demonym | americans,angola,_indiana | country | united_states,united_states | ethnicgroup | asian_americans","english is the language of the united states . angola , indiana is part of steuben county , indiana . the inhabitants of the united states are known as americans angola , indiana is in united states where asian americans are an ethnic group .","['americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .', 'angola , indiana , is part of steuben county , united states where americans live . the asian americans are an ethnic group of the united states and english is the language spoken .', 'angola , indiana , ( part of steuben county ) , is in the united states . the country where english is spoken , and where one of the ethnic groups , is asian americans .']","americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .",1.3333333333333333,1.3333333333333333,3.0
1951,"united_states | language | english_language,angola,_indiana | ispartof | steuben_county,_indiana,united_states | demonym | americans,angola,_indiana | country | united_states,united_states | ethnicgroup | asian_americans","angola , indiana is part of steuben county ( indiana ) . it is in the united states , in which the english language is spoken . americans live in the united states . an ethnic group of the united states are asian americans .","['americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .', 'angola , indiana , is part of steuben county , united states where americans live . the asian americans are an ethnic group of the united states and english is the language spoken .', 'angola , indiana , ( part of steuben county ) , is in the united states . the country where english is spoken , and where one of the ethnic groups , is asian americans .']","americans live in the united states , where english is spoken and where asian americans are an ethnic group . the us is the location of angola , which is in steuben county , indiana .",2.333333333333333,2.333333333333333,3.0
1953,"united_states | language | english_language,united_states | leadertitle | president_of_the_united_states,united_states | leadername | joe_biden,250_delaware_avenue | location | united_states",250 delaware avenue is located in the united states where english is the main language and one of its leaders is joe biden .,"['250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .', '250 delaware avenue is located in the united states where the leader is known as the president of the united states , they speak english and joe biden is also a leader .']","250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .",2.0,2.333333333333333,1.6666666666666667
1954,"united_states | language | english_language,united_states | leadertitle | president_of_the_united_states,united_states | leadername | joe_biden,250_delaware_avenue | location | united_states","250 delaware avenue is located in the united states , where the leader is known as the president of the united states and the language is english . english is spoken in the united states .","['250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .', '250 delaware avenue is located in the united states where the leader is known as the president of the united states , they speak english and joe biden is also a leader .']","250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .",1.5,2.0,2.5
1955,"united_states | language | english_language,united_states | leadertitle | president_of_the_united_states,united_states | leadername | joe_biden,250_delaware_avenue | location | united_states","250 delaware avenue is located in united states , where english is english language and the leader is joe biden the leader of the country is president of the united states .","['250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .', '250 delaware avenue is located in the united states where the leader is known as the president of the united states , they speak english and joe biden is also a leader .']","250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .",2.333333333333333,2.333333333333333,3.0
1956,"united_states | language | english_language,united_states | leadertitle | president_of_the_united_states,united_states | leadername | joe_biden,250_delaware_avenue | location | united_states","250 delaware avenue is located in the united states , where the english language is spoken . the leader of the united states is joe biden and the country ' s leader is known as the president of the united states .","['250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .', '250 delaware avenue is located in the united states where the leader is known as the president of the united states , they speak english and joe biden is also a leader .']","250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .",2.333333333333333,2.333333333333333,2.6666666666666665
1957,"united_states | language | english_language,united_states | leadertitle | president_of_the_united_states,united_states | leadername | joe_biden,250_delaware_avenue | location | united_states","leader of united states is titled leader and the united states language spoken is english . here , wit joe biden is bridge-1 , is leader of 250 delaware avenue .","['250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .', '250 delaware avenue is located in the united states where the leader is known as the president of the united states , they speak english and joe biden is also a leader .']","250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .",1.0,1.0,1.3333333333333333
1958,"united_states | language | english_language,united_states | leadertitle | president_of_the_united_states,united_states | leadername | joe_biden,250_delaware_avenue | location | united_states",250 delaware avenue is located in united states where joe biden is leader . english is spoken in here .,"['250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .', '250 delaware avenue is located in the united states where the leader is known as the president of the united states , they speak english and joe biden is also a leader .']","250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .",1.0,1.0,1.6666666666666667
1959,"united_states | language | english_language,united_states | leadertitle | president_of_the_united_states,united_states | leadername | joe_biden,250_delaware_avenue | location | united_states",english is the language of the united states . president joe biden leads the united states which is the location of 250 delaware avenue .,"['250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .', '250 delaware avenue is located in the united states where the leader is known as the president of the united states , they speak english and joe biden is also a leader .']","250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .",2.0,2.0,3.0
1960,"united_states | language | english_language,united_states | leadertitle | president_of_the_united_states,united_states | leadername | joe_biden,250_delaware_avenue | location | united_states","250 delaware avenue is in the united states , in which the english language is spoken . the leader of the united states is the president of the united states . joe biden is the leader of the united states .","['250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .', '250 delaware avenue is located in the united states where the leader is known as the president of the united states , they speak english and joe biden is also a leader .']","250 delaware avenue is located in the united states , where english is spoken and the leader has the title president . joe biden is one of the leaders .",2.0,3.0,3.0
1962,"united_states | leadername | barack_obama,united_states | demonym | americans,united_states | capital | washington,_d.c.,1634:_the_ram_rebellion | country | united_states,united_states | ethnicgroup | african_americans","1634 the ram rebellion comes from the united states , where barack obama is the president , and its capital city is washington d.c. americans inhabit the u.s. , with a sub-group being the african americans .","['the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .', 'the united states is inhabited by americans including the ethnic group of african americans . the book 1634 the ram rebellion was written in the country which is led by president barack obama and has the capital city of washington dc .', 'the people living in the united states are americans , including the ethnic group of african americans . the capital of the us is washington dc and the president is barack obama . the book 1634 the ram rebellion was written within the us .']","the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .",2.333333333333333,2.333333333333333,2.6666666666666665
1963,"united_states | leadername | barack_obama,united_states | demonym | americans,united_states | capital | washington,_d.c.,1634:_the_ram_rebellion | country | united_states,united_states | ethnicgroup | african_americans",1634 the ram rebellion comes from the united states where the capital is washington d. c. and barack obama is the leader . the capital is washington d. c. and the ethnic group is native americans .,"['the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .', 'the united states is inhabited by americans including the ethnic group of african americans . the book 1634 the ram rebellion was written in the country which is led by president barack obama and has the capital city of washington dc .', 'the people living in the united states are americans , including the ethnic group of african americans . the capital of the us is washington dc and the president is barack obama . the book 1634 the ram rebellion was written within the us .']","the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .",2.0,2.6666666666666665,2.333333333333333
1964,"united_states | leadername | barack_obama,united_states | demonym | americans,united_states | capital | washington,_d.c.,1634:_the_ram_rebellion | country | united_states,united_states | ethnicgroup | african_americans","1634 1634 : the ram rebellion was written in united states , where the leader is barack obama and the capital city is washington , d.c. , d.c. and african americans are an ethnic group .","['the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .', 'the united states is inhabited by americans including the ethnic group of african americans . the book 1634 the ram rebellion was written in the country which is led by president barack obama and has the capital city of washington dc .', 'the people living in the united states are americans , including the ethnic group of african americans . the capital of the us is washington dc and the president is barack obama . the book 1634 the ram rebellion was written within the us .']","the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .",2.0,2.6666666666666665,2.333333333333333
1965,"united_states | leadername | barack_obama,united_states | demonym | americans,united_states | capital | washington,_d.c.,1634:_the_ram_rebellion | country | united_states,united_states | ethnicgroup | african_americans","1634 : the ram rebellion is from the united states where the population are known as americans and the capital is washington d. c. americans inhabit the u. s. , where barack obama is the leader .","['the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .', 'the united states is inhabited by americans including the ethnic group of african americans . the book 1634 the ram rebellion was written in the country which is led by president barack obama and has the capital city of washington dc .', 'the people living in the united states are americans , including the ethnic group of african americans . the capital of the us is washington dc and the president is barack obama . the book 1634 the ram rebellion was written within the us .']","the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .",2.0,3.0,2.333333333333333
1966,"united_states | leadername | barack_obama,united_states | demonym | americans,united_states | capital | washington,_d.c.,1634:_the_ram_rebellion | country | united_states,united_states | ethnicgroup | african_americans",americans inhabit united states whose capital is washington dc and whose leader is barack obama .,"['the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .', 'the united states is inhabited by americans including the ethnic group of african americans . the book 1634 the ram rebellion was written in the country which is led by president barack obama and has the capital city of washington dc .', 'the people living in the united states are americans , including the ethnic group of african americans . the capital of the us is washington dc and the president is barack obama . the book 1634 the ram rebellion was written within the us .']","the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .",2.0,2.333333333333333,1.6666666666666667
1967,"united_states | leadername | barack_obama,united_states | demonym | americans,united_states | capital | washington,_d.c.,1634:_the_ram_rebellion | country | united_states,united_states | ethnicgroup | african_americans",1634 the ram rebellion is located in the country of united states whose capital is washington dc and whose leader is barack obama . americans live in here . african americans live in it .,"['the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .', 'the united states is inhabited by americans including the ethnic group of african americans . the book 1634 the ram rebellion was written in the country which is led by president barack obama and has the capital city of washington dc .', 'the people living in the united states are americans , including the ethnic group of african americans . the capital of the us is washington dc and the president is barack obama . the book 1634 the ram rebellion was written within the us .']","the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .",1.6666666666666667,1.6666666666666667,2.333333333333333
1968,"united_states | leadername | barack_obama,united_states | demonym | americans,united_states | capital | washington,_d.c.,1634:_the_ram_rebellion | country | united_states,united_states | ethnicgroup | african_americans",. barack obama is leader of the united states and where the population are known as americans . the capital of the united states washington d.c. 1634 the ram rebellion comes from the united states where african americans are an ethnic group .,"['the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .', 'the united states is inhabited by americans including the ethnic group of african americans . the book 1634 the ram rebellion was written in the country which is led by president barack obama and has the capital city of washington dc .', 'the people living in the united states are americans , including the ethnic group of african americans . the capital of the us is washington dc and the president is barack obama . the book 1634 the ram rebellion was written within the us .']","the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .",2.0,2.0,3.0
1969,"united_states | leadername | barack_obama,united_states | demonym | americans,united_states | capital | washington,_d.c.,1634:_the_ram_rebellion | country | united_states,united_states | ethnicgroup | african_americans","1634 : the ram rebellion is published in the united states . barack obama is the leader of the united states , americans live in which . the capital of the united states is washington ( d.c. ) . an ethnic group of the united states are african americans .","['the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .', 'the united states is inhabited by americans including the ethnic group of african americans . the book 1634 the ram rebellion was written in the country which is led by president barack obama and has the capital city of washington dc .', 'the people living in the united states are americans , including the ethnic group of african americans . the capital of the us is washington dc and the president is barack obama . the book 1634 the ram rebellion was written within the us .']","the demonym for people living in the united states is americans and there is an ethnic group called african american . the leader of the united states is barack obama , the capital is washington d . c . and 1634 the ram rebellion was written there .",1.6666666666666667,2.0,2.0
1971,united_states_air_force | battles | 1986_united_states_bombing_of_libya,the united states air force was fighting in the united states bombing of libya .,"['the usaf was involved in the 1986 bombing of libya .', 'the united states air force was fighting in the united states bombing of libya in 1986 .', 'the 1986 united states bombing of libya was carried out by the united states air force .']",the usaf was involved in the 1986 bombing of libya .,3.0,3.0,2.0
1972,united_states_air_force | battles | 1986_united_states_bombing_of_libya,the aircraftfighter is an aircraft fighter in the united states air force .,"['the usaf was involved in the 1986 bombing of libya .', 'the united states air force was fighting in the united states bombing of libya in 1986 .', 'the 1986 united states bombing of libya was carried out by the united states air force .']",the usaf was involved in the 1986 bombing of libya .,1.0,1.3333333333333333,1.6666666666666667
1973,united_states_air_force | battles | 1986_united_states_bombing_of_libya,united states air force fought battles in 1986 united states bombing of libya .,"['the usaf was involved in the 1986 bombing of libya .', 'the united states air force was fighting in the united states bombing of libya in 1986 .', 'the 1986 united states bombing of libya was carried out by the united states air force .']",the usaf was involved in the 1986 bombing of libya .,2.75,2.0,3.0
1974,united_states_air_force | battles | 1986_united_states_bombing_of_libya,the united states air force fought battles in the 1986 united states bombing of libya .,"['the usaf was involved in the 1986 bombing of libya .', 'the united states air force was fighting in the united states bombing of libya in 1986 .', 'the 1986 united states bombing of libya was carried out by the united states air force .']",the usaf was involved in the 1986 bombing of libya .,3.0,3.0,3.0
1975,united_states_air_force | battles | 1986_united_states_bombing_of_libya,al asad airbase was involved in battles at libya in 1986 .,"['the usaf was involved in the 1986 bombing of libya .', 'the united states air force was fighting in the united states bombing of libya in 1986 .', 'the 1986 united states bombing of libya was carried out by the united states air force .']",the usaf was involved in the 1986 bombing of libya .,2.333333333333333,2.333333333333333,1.0
1976,united_states_air_force | battles | 1986_united_states_bombing_of_libya,al asad airbase was involved in libya in 1986 .,"['the usaf was involved in the 1986 bombing of libya .', 'the united states air force was fighting in the united states bombing of libya in 1986 .', 'the 1986 united states bombing of libya was carried out by the united states air force .']",the usaf was involved in the 1986 bombing of libya .,2.6666666666666665,2.6666666666666665,1.6666666666666667
1977,united_states_air_force | battles | 1986_united_states_bombing_of_libya,united states air force bombing of libya in 1986 .,"['the usaf was involved in the 1986 bombing of libya .', 'the united states air force was fighting in the united states bombing of libya in 1986 .', 'the 1986 united states bombing of libya was carried out by the united states air force .']",the usaf was involved in the 1986 bombing of libya .,2.333333333333333,2.6666666666666665,2.6666666666666665
1978,united_states_air_force | battles | 1986_united_states_bombing_of_libya,united states air force was involved in the 1986 united states bombing of libya .,"['the usaf was involved in the 1986 bombing of libya .', 'the united states air force was fighting in the united states bombing of libya in 1986 .', 'the 1986 united states bombing of libya was carried out by the united states air force .']",the usaf was involved in the 1986 bombing of libya .,3.0,3.0,3.0
1979,united_states_air_force | battles | 1986_united_states_bombing_of_libya,the united states air force was involved in battles at the 1986 united states bombing of libya .,"['the usaf was involved in the 1986 bombing of libya .', 'the united states air force was fighting in the united states bombing of libya in 1986 .', 'the 1986 united states bombing of libya was carried out by the united states air force .']",the usaf was involved in the 1986 bombing of libya .,2.8,3.0,3.0
1980,united_states_house_of_representatives | location | united_states_capitol,the united states house of representatives is located in the united states capitol .,"['the united states house of representatives , is located in the united states capitol .', 'the u . s . house of representatives is in the u . s . capitol .', 'the united states house of representatives is located at the united states capitol .']","the united states house of representatives , is located in the united states capitol .",3.0,3.0,3.0
1981,united_states_house_of_representatives | location | united_states_capitol,the united states house of representatives is located in washington d. c .,"['the united states house of representatives , is located in the united states capitol .', 'the u . s . house of representatives is in the u . s . capitol .', 'the united states house of representatives is located at the united states capitol .']","the united states house of representatives , is located in the united states capitol .",3.0,2.5,2.75
1982,united_states_house_of_representatives | location | united_states_capitol,united states house of representatives is located at united states capitol .,"['the united states house of representatives , is located in the united states capitol .', 'the u . s . house of representatives is in the u . s . capitol .', 'the united states house of representatives is located at the united states capitol .']","the united states house of representatives , is located in the united states capitol .",1.6666666666666667,2.0,2.6666666666666665
1983,united_states_house_of_representatives | location | united_states_capitol,the united states house of representatives is located at united states capitol .,"['the united states house of representatives , is located in the united states capitol .', 'the u . s . house of representatives is in the u . s . capitol .', 'the united states house of representatives is located at the united states capitol .']","the united states house of representatives , is located in the united states capitol .",2.6666666666666665,2.0,3.0
1984,united_states_house_of_representatives | location | united_states_capitol,united states house of representatives is located at united states capitol .,"['the united states house of representatives , is located in the united states capitol .', 'the u . s . house of representatives is in the u . s . capitol .', 'the united states house of representatives is located at the united states capitol .']","the united states house of representatives , is located in the united states capitol .",1.6666666666666667,2.0,2.6666666666666665
1985,united_states_house_of_representatives | location | united_states_capitol,united states capitol is in united states house of representatives .,"['the united states house of representatives , is located in the united states capitol .', 'the u . s . house of representatives is in the u . s . capitol .', 'the united states house of representatives is located at the united states capitol .']","the united states house of representatives , is located in the united states capitol .",2.5,2.75,2.0
1986,united_states_house_of_representatives | location | united_states_capitol,united states house of representatives is located in united states capitol,"['the united states house of representatives , is located in the united states capitol .', 'the u . s . house of representatives is in the u . s . capitol .', 'the united states house of representatives is located at the united states capitol .']","the united states house of representatives , is located in the united states capitol .",3.0,3.0,3.0
1987,united_states_house_of_representatives | location | united_states_capitol,united states house of representatives is in united states capitol .,"['the united states house of representatives , is located in the united states capitol .', 'the u . s . house of representatives is in the u . s . capitol .', 'the united states house of representatives is located at the united states capitol .']","the united states house of representatives , is located in the united states capitol .",3.0,3.0,3.0
1988,united_states_house_of_representatives | location | united_states_capitol,the united states house of representatives is located in the city of united states capitol .,"['the united states house of representatives , is located in the united states capitol .', 'the u . s . house of representatives is in the u . s . capitol .', 'the united states house of representatives is located at the united states capitol .']","the united states house of representatives , is located in the united states capitol .",2.0,2.333333333333333,2.333333333333333
1989,"william_anders | birthplace | british_hong_kong,william_anders | was a crew member of | apollo_8","william anders , born in british hong kong , was a crew member of apollo 8 .","['the apollo 8 crew included the british hong kong - born william anders .', 'william anders was a member of the apollo 8 crew and was born in british hong kong .', 'william anders was a crew member on apollo 8 and was born in british hong kong .']",the apollo 8 crew included the british hong kong - born william anders .,3.0,3.0,3.0
1990,"william_anders | birthplace | british_hong_kong,william_anders | was a crew member of | apollo_8","william anders , born in british hong kong , was a crew member of apollo 8 .","['the apollo 8 crew included the british hong kong - born william anders .', 'william anders was a member of the apollo 8 crew and was born in british hong kong .', 'william anders was a crew member on apollo 8 and was born in british hong kong .']",the apollo 8 crew included the british hong kong - born william anders .,2.6666666666666665,2.6666666666666665,3.0
1991,"william_anders | birthplace | british_hong_kong,william_anders | was a crew member of | apollo_8",william anders was born in british hong kong and served as a crew member of apollo 8 .,"['the apollo 8 crew included the british hong kong - born william anders .', 'william anders was a member of the apollo 8 crew and was born in british hong kong .', 'william anders was a crew member on apollo 8 and was born in british hong kong .']",the apollo 8 crew included the british hong kong - born william anders .,3.0,3.0,3.0
1992,"william_anders | birthplace | british_hong_kong,william_anders | was a crew member of | apollo_8",william anders was born in british hong kong and was a crew member of apollo 8 .,"['the apollo 8 crew included the british hong kong - born william anders .', 'william anders was a member of the apollo 8 crew and was born in british hong kong .', 'william anders was a crew member on apollo 8 and was born in british hong kong .']",the apollo 8 crew included the british hong kong - born william anders .,3.0,3.0,3.0
1993,"william_anders | birthplace | british_hong_kong,william_anders | was a crew member of | apollo_8",william anders was born in british hong kong and was a crew member of apollo 8 .,"['the apollo 8 crew included the british hong kong - born william anders .', 'william anders was a member of the apollo 8 crew and was born in british hong kong .', 'william anders was a crew member on apollo 8 and was born in british hong kong .']",the apollo 8 crew included the british hong kong - born william anders .,3.0,3.0,3.0
1994,"william_anders | birthplace | british_hong_kong,william_anders | was a crew member of | apollo_8",william anders was born in british hong kong . william anders was on the crew of apollo 8 .,"['the apollo 8 crew included the british hong kong - born william anders .', 'william anders was a member of the apollo 8 crew and was born in british hong kong .', 'william anders was a crew member on apollo 8 and was born in british hong kong .']",the apollo 8 crew included the british hong kong - born william anders .,2.333333333333333,2.6666666666666665,2.333333333333333
1995,"william_anders | birthplace | british_hong_kong,william_anders | was a crew member of | apollo_8",william anders ( born in british hong kong ) was a crew member of apollo 8,"['the apollo 8 crew included the british hong kong - born william anders .', 'william anders was a member of the apollo 8 crew and was born in british hong kong .', 'william anders was a crew member on apollo 8 and was born in british hong kong .']",the apollo 8 crew included the british hong kong - born william anders .,3.0,3.0,3.0
1996,"william_anders | birthplace | british_hong_kong,william_anders | was a crew member of | apollo_8",william anders was born in british hong kong .,"['the apollo 8 crew included the british hong kong - born william anders .', 'william anders was a member of the apollo 8 crew and was born in british hong kong .', 'william anders was a crew member on apollo 8 and was born in british hong kong .']",the apollo 8 crew included the british hong kong - born william anders .,3.0,3.0,1.6666666666666667
1998,"william_anders | status | ""retired"",william_anders | almamater | ""afit, m.s. 1962""","william anders is now retired . he graduated from afit , m.s . in 1962 .","['william anders graduated , with an m . s . , from afit in 1962 , and is now retired .', 'william anders , who received a m . s from his alma mater , afit , in 1962 , is retired .', 'william anders has since retired , but in 1962 he received a m . s . from his alma mater , afit .']","william anders graduated , with an m . s . , from afit in 1962 , and is now retired .",2.6666666666666665,3.0,3.0
1999,"william_anders | status | ""retired"",william_anders | almamater | ""afit, m.s. 1962""",william anders has died in deathplace .,"['william anders graduated , with an m . s . , from afit in 1962 , and is now retired .', 'william anders , who received a m . s from his alma mater , afit , in 1962 , is retired .', 'william anders has since retired , but in 1962 he received a m . s . from his alma mater , afit .']","william anders graduated , with an m . s . , from afit in 1962 , and is now retired .",1.3333333333333333,1.6666666666666667,1.0
2000,"william_anders | status | ""retired"",william_anders | almamater | ""afit, m.s. 1962""","william anders ( retired ) graduated from afit , m.s . 1962 .","['william anders graduated , with an m . s . , from afit in 1962 , and is now retired .', 'william anders , who received a m . s from his alma mater , afit , in 1962 , is retired .', 'william anders has since retired , but in 1962 he received a m . s . from his alma mater , afit .']","william anders graduated , with an m . s . , from afit in 1962 , and is now retired .",2.0,2.333333333333333,2.333333333333333
2001,"william_anders | status | ""retired"",william_anders | almamater | ""afit, m.s. 1962""",william anders has died in 1963 .,"['william anders graduated , with an m . s . , from afit in 1962 , and is now retired .', 'william anders , who received a m . s from his alma mater , afit , in 1962 , is retired .', 'william anders has since retired , but in 1962 he received a m . s . from his alma mater , afit .']","william anders graduated , with an m . s . , from afit in 1962 , and is now retired .",1.6666666666666667,1.6666666666666667,1.0
